"","repoID","repoURL","user_type","num_forks","num_commits","num_analyzed_commit","num_PR","num_issue","analyzed_pr","ratio_analyzedPR","num_pr_has_linked_issue","central_management_index","num_reject_duplicate_pr","ratio_reject_duplicate_pr","num_modularity_case","modularity","issue_before_PR","issue_after_PR","ratio_mergedPR","ratio_mergedPR_AllType","ratio_rejectedPR","ratio_rejectedPR_AllType","code_changes_size_median_file","code_changes_size_mean_file","code_changes_size_median_loc","code_changes_size_mean_loc","language","size","project_type","num_coreMember","num_fork_ght","repo_age","repoID.1","easiness_mean_external","easiness_median_external","easiness_geoMean_external","easiness_filtered_mean_external","easiness_filtered_median_external","easiness_filtered_geoMean_external","easiness_merged_mean_external","easiness_merged_median_external","easiness_merged_geoMean_external","easiness_filtered_merged_mean_external","easiness_filtered_merged_median_external","easiness_rejected_mean_external","easiness_rejected_median_external","easiness_rejected_geoMean_external","easiness_filtered_rejected_mean_external","easiness_filtered_merged_geoMean_external","easiness_filtered_rejected_median_external","easiness_filtered_rejected_geoMean_external","projectID","num_PR.1","num_merged_PR","ratio_merged_PR","num_merged_PR_allType","ratio_merged_PR_allType","num_closed_PR","num_reject_PR","num_open_PR","num_PR_preCommunicate","num_PR_preCommunicate_external","analyzed_PR","num_rejected_PR_duplicate","ratio_rejected_PR_duplicate","num_PR_link_to_Issue","central_mgmt_index","num_PR_link_to_Issue_external","central_mgmt_index_external","central_mgmt_index_IssueEarly","num_PR_link_to_Issue_early","num_issue.1","new_num_merged_allType","new_ratio_merged_allType","new_ratio_merged_PR_ofClosedPR","num_PR_withTest","ratio_PR_withTest","num_PR_withTest_external","ratio_PR_withTest_external","num_PR_withTest_external_merged","ratio_PR_withTest_external_merged","num_PR_merged_external_noRobot","ratio_PR_merged_external_noRobot","median_mergePR_exprience","median_submitPR_exprience","ratio_PR_preCommunicate","num_PR_wip_preCom_external","ratio_PR_wip_preCom_external","num_PR_reject_external","num_allPR_wip_preCom","ratio_allPR_wip_preCom","num_closed_PR_external","ratio_PR_preCommunicate_external","num_PR_wip_external","ratio_PR_wip_external","num_PR_wip_and_preComm_external","ratio_PR_wip_and_preComm_external","num_closed_PR_external_WIP","num_closed_PR_external_preComm","ratio_PR_preCommunicate_external_of_linkedPR_external","new_num_PR_link_to_Issue_external","num_PR_preCommunicate_wip_both_external","ratio_PR_preComm_wip_both_external_of_linkedPR_external","ratio_social_connection","ratio_social_connection_external","hotness_median","hotness_mean","hotness_median_external","hotness_mean_external","hotness_median_external_correct","hotness_mean_external_correct","projectID.1","num_fork_total","num_sampled_fork","num_Fork_merge_PR","num_Fork_submit_PR","ratio_Fork_merge_PR","ratio_Fork_submit_PR","num_star","num_watcher","has_issue","network_count","subscribers_count","num_fork_attemptContribute","ratio_fork_attemptContribute","projectID.2","Modularity_median","Mod_allFile_500","Mod_filterFile_500","Mod_allFile_1000","Mod_filterFile_1000","Mod_allFile_1000_withMergeCommits","Mode_filterFile_1000_withMergeCommits","num_file_all","num_file_afterFilter","num_commit","Mod_allFile_50","Mod_filterFile_50","Mod_allFile_100","Mod_filterFile_100","mod_external_50_allFile","mod_external_50_filterFile","projectID.3","num_Dup_label_comment_PR_all","ratio_Dup_label_comment_PR_of_all_closed_PR","num_Dup_label_comment_PR_external","ratio_Dup_label_comment_PR_of_external_closed_PR","num_Dup_label_comment_hasKeyword_PR_all","ratio_Dup_label_comment_hasKeyword_PR_of_all_closed_PR","num_Dup_label_comment_hasKeyword_PR_external","ratio_Dup_label_comment_hasKeyword_PR_of_external_closed_PR","num_Dup_label_comment_PR_all_hasLinkedIssue","ratio_Dup_label_comment_PR_all_hasLinkedIssue_of_all_closed_PR","num_Dup_label_comment_PR_all_hasLinkedIssue_selfSubmit","ratio_Dup_label_comment_PR_all_hasLinkedIssue_selfSubmit","num_Dup_label_comment_PR_all_preCommunicate","ratio_Dup_label_comment_PR_all_preCommunicate_of_all_closed_PR","ratio_Dup_label_comment_PR_of_all_REJECTED_PR","num_Dup_label_comment_PR_all_preCommunicate_WIP","num_Dup_label_comment_PR_external_preCommunicate_WIP","ratio_Dup_both_PR_all_preComm_wip_of_all_PR_external","num_Dup_label_comment_PR_external_WIP","ratio_Dup_label_comment_PR_external_WIP_of_all_PR_external","num_Dup_label_comment_PR_external_preComm","ratio_Dup_label_comment_PR_external_preComm_of_all_PR_external","num_Dup_label_comment_PR_WIP_external_preComm","num_Dup_both_PR_external_preComm_WIP","ratio_Dup_both_PR_external_preComm_WIP_of_all_PR_external","num_PR_all_hasLinkedIssue_selfSubmit","num_Dup_label_comment_PR_all_hasLinkedIssue_selfSubmit_WIP","num_PR_all_hasLinkedIssue_selfSubmit_WIP","ratio_Dup_label_comment_PR_all_hasLinkedIssue_selfSubmit_WIP","projectID.4","num_fork_levDistance_2","ratio_fork_levDistance_2","num_fork_levDistance_3","ratio_fork_levDistance_3","num_different_name","ratio_hardFork_withPR","num_hardFork_withPR_nameChange","ratio_hardFork_withPR_nameChange","num_hardFork_withPR","num_hardFork_PR_nameChange_onlyF","ratio_hardFork_PR_nameChange_onlyF","PRMergeRatio","NumPRs","NumForks","Size","ProjectAge","MedianSubmitterExperience","SubmitterPriorExperience","RatioPRsWithTests","CentralizedMngmtIndex","ModularityIndex","AdditiveContributionIndex","num_rejected_PR","ratio_PR_reject_external","PRHotness","SocialConnections","SubmitterSocialConnections","RatioDuplicatePRs","RatioPrecommunicatedPRs","HasHardFork"
"1148",1292,"JukkaL/mypy","Organization",527,6511,190,1922,3235,157,0.081685744,428,0.222684703,24,0.085409252,271,0.960922539234161,232,95,0.853798126951093,0.854318418,0.13423517169615,0.133714880332986,1,2,9,31,"Python",25883,NA,11,37,2084,1292,0.0341324178082192,0,0,0.0118721461187215,0,0,0.00541666666666667,0,0,0.00333333333333333,0,0.160493814814815,0,0,0.0493827160493827,0,0,0,1292,1922,1641,0.853798126951093,1696,0.886576482830385,1899,207,23,0,0,157,11,0.051643192,428,0.222684703,191,0.248051948,0.151925078,292,3235,1692,0.877211238,0.89099526,92,0.047866805,84,0.109090909,57,0.082369942,624,0.81038961,2,3,0,0,0,137,0,0,730,0,0,0,0,0,NA,NA,0,186,11,0.059139784,0.0119667,0.011215,1,2.97297,1,3.03178,8,23.1196,1292,527,97,60,73,0.618556701,0.752577319,4269,4269,"true",582,144,73,0.752577319,1292,0.960922539234161,11.498953,24.42672,12.827152,20.84291,12.782124,20.766283,282,119,6205,15.899404,18.871414,13.658171,21.526001,0,0,1292,44,0.023170089,16,0.021917808,1,0.000526592,1,0.001369863,20,0.010531858,NA,0,0,0,0.164251207,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1292,1,0.010309278,1,0.010309278,2,NA,NA,NA,NA,0,0,0.81038961,730,6.26720054854136,10.1613416615257,2084,1.38629436111989,TRUE,0.103540678858873,0.151925078,1,0.00333333333333333,207,0.187671232876712,3.18302478797355,0.011215,TRUE,0.021917808,0,FALSE
"1149",1294,"jtrupiano/rack-rewrite","User",79,149,41,42,47,25,0.595238095,5,0.119047619,0,0,278,3.23836841726619,0,NA,0.571428571428571,0.619047619,0.119047619047619,0.0714285714285714,1,1,1,15,"Ruby",194,NA,0,71,3237,1294,0.02714284,0,0,0.0293333333333333,0,0,0.0452380666666667,0,0,0.0488888888888889,0,0,0,0,0,0,0,0,1294,42,24,0.571428571428571,27,0.642857142857143,29,2,13,0,0,25,0,0,5,0.119047619,5,0.119047619,0.071428571,3,47,27,0.642857142,0.931034482,18,0.428571428,18,0.428571428,5,0.185185185,27,0.642857142,0,0,0,0,0,2,0,0,29,0,0,0,0,0,NA,NA,0,3,NA,NA,0,0,1,1.21053,1,1.21053,1,1.26316,1294,79,88,38,50,0.431818181,0.568181818,763,763,"true",79,11,54,0.613636363,1294,3.23836841726619,27.339903,37.5,27.339903,37.5,27.339903,37.5,29,16,158,32.051285,39.285713,24.923077,40.65934,0,0,1294,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1294,NA,NA,NA,NA,2,NA,NA,NA,NA,0,0,0.642857142,29,4.36944785246702,5.26785815906333,3237,0,FALSE,0.356674943538732,0.071428571,1,0.0488888888888889,2,0.0689655172413793,0.816762066759247,0,FALSE,0,0,FALSE
"1151",1296,"klinker24/Talon-for-Twitter","User",369,62,18,25,19,10,0.4,1,0.04,0,0,153,0.229885056614876,0,NA,0.8,0.8,0.2,0.2,1,1,2,13,"Java",45495,NA,0,205,1400,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,25,20,0.8,20,0.8,25,5,NA,0,0,10,0,0,NA,NA,NA,0,0,NA,19,20,0.8,0.8,0,0,0,0,0,0,20,0.8,0,0,0,0,0,5,0,0,25,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0.111111,0,0.111111,0,0.777778,1296,369,25,12,15,0.48,0.6,1687,1687,"true",361,114,15,0.6,1296,0.229885056614876,3.7031975,4.514455,3.7031975,4.514455,3.7031975,4.514455,383,285,480,13.703704,15.515772,9.700985,10.134311,0,0,1296,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1296,1,0.04,1,0.04,2,NA,NA,NA,NA,0,0,0.8,25,5.91079664404053,10.7253577087908,1400,0,FALSE,0,0,1,0,5,0.2,0.575364269903554,0,FALSE,0,0,FALSE
"1152",1297,"ajhc/ajhc","Organization",23,45,10,11,70,6,0.545454545,1,0.09090909,0,0,554,0.0587716698646545,1,NA,0.818181818181818,0.818181818,0.181818181818182,0.181818181818182,2,2,14,21,"Haskell",17062,NA,2,24,2001,1297,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,1297,11,9,0.818181818181818,9,0.818181818181818,11,2,NA,0,0,6,0,0,1,0.09090909,NA,0,0.09090909,1,70,9,0.818181818,0.818181818,2,0.181818181,2,0.5,0,0,3,0.75,0,0,0,0,0,1,0,0,4,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0.571429,0,0,0,0,1297,23,10,2,2,0.2,0.2,135,135,"true",23,30,2,0.2,1297,0.0587716698646545,6.5943704,11.549295,3.7370377,8.396248,3.830419,8.396248,456,71,1075,15.7627125,10.606061,9.876543,9.166667,0,0,1297,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1297,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.75,4,3.13549421592915,9.74460904746864,2001,0,FALSE,0.405465108108164,0.09090909,1,0,2,0.25,0,0,FALSE,0,0,FALSE
"1153",1298,"mysensors/Vera","Organization",33,106,13,61,3,5,0.081967213,1,0.016393442,0,0,193,1.90476202964783,2,NA,0.836065573770492,0.836065573,0.163934426229508,0.163934426229508,1,2,4,32,"Lua",133,NA,NA,24,1673,1298,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,NA,NA,NA,NA,0,NA,NA,1298,61,51,0.836065573770492,52,0.852459016393443,61,9,NA,0,0,5,0,0,1,0.016393442,1,0.032258064,0,NA,3,52,0.852459016,0.852459016,0,0,0,0,0,0,23,0.741935483,1,1,0,0,0,8,0,0,31,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,1,2.07143,1,1.25,1,2,1298,33,28,20,20,0.714285714,0.714285714,30,30,"true",32,31,20,0.714285714,1298,1.90476202964783,25.384617,27.000002,25.384617,27.000002,25.384617,27.000002,40,25,86,10.714286,20,25.384617,27.000002,0,0,1298,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1298,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.741935483,31,3.49650756146648,4.89034912822175,1673,0.693147180559945,TRUE,0,0,1,0.333333333333333,9,0.258064516129032,1.09861228866811,0,FALSE,0,0,FALSE
"1154",1300,"gouthambs/Flask-Blogging","User",94,197,18,32,86,8,0.25,4,0.125,1,0.125,153,5.38461542129517,4,1,0.75,0.75,0.1875,0.1875,1,2,1,5,"Python",606,NA,1,62,1183,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,32,24,0.75,24,0.78125,30,6,2,0,0,8,0,0,4,0.125,4,0.133333333,0.09375,3,86,24,0.75,0.8,2,0.0625,2,0.066666666,1,0.04347826,22,0.733333333,0,0,0,0,0,6,0,0,28,0,0,0,0,0,NA,NA,0,3,NA,NA,0,0,0.5,0.75,0.5,0.75,0.5,1.5,1300,94,20,9,10,0.45,0.5,429,429,"true",102,35,10,0.5,1300,5.38461542129517,17.329256,28.315413,17.329256,28.315413,17.329256,28.315413,109,63,309,14.621849,21.637426,20.769848,27.819988,0,0,1300,1,0.033333333,1,0.035714285,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1300,1,0.05,1,0.05,2,NA,NA,NA,NA,0,0,0.733333333,28,4.54329478227,6.40687998606931,1183,0,FALSE,0.0645385205125711,0.09375,1,0,6,0.214285714285714,0.916290731874155,0,FALSE,0.035714285,0,FALSE
"1156",1303,"cenkalti/github-flask","User",58,50,13,25,21,11,0.44,4,0.16,1,0.5,199,0,1,2,0.92,0.92,0.08,0.08,1,1,6,6,"Python",107,NA,0,43,1880,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,25,23,0.92,23,0.92,25,2,NA,0,0,11,1,0.5,4,0.16,4,0.16,0.08,2,21,23,0.92,0.92,1,0.04,1,0.04,0,0,23,0.92,0,0,0,0,0,2,0,0,25,0,0,0,0,0,NA,NA,0,4,NA,NA,0,0,1,1.22222,1,1.22222,1,1.33333,1303,58,36,28,28,0.777777777,0.777777777,193,193,"true",59,7,30,0.833333333,1303,0,17.471264,33.333336,17.471264,33.333336,17.471264,33.333336,30,7,121,0,0,23.550724,40,0,0,1303,1,0.04,1,0.04,0,0,0,0,0,0,NA,0,0,0,0.5,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1303,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.92,25,4.06044301054642,4.67282883446191,1880,0,FALSE,0.0392207131532813,0.08,1,0,2,0.08,0.847296431814755,0,FALSE,0.04,0,FALSE
"1157",1304,"devfd/react-native-google-signin","Organization",382,296,68,81,332,43,0.530864197,22,0.271604938,1,0.025641025,117,10.5072460174561,3,NA,0.518518518518518,0.518518518,0.358024691358025,0.358024691358025,1,1,2,7,"Objective-C",21371,NA,5,156,1105,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,81,42,0.518518518518518,52,0.604938271604938,71,22,10,0,0,43,0,0,22,0.271604938,20,0.27027027,0.185185185,15,332,49,0.604938271,0.690140845,1,0.012345679,1,0.013513513,0,0,46,0.621621621,0,0,0,1,0.015151515,21,0,0,66,0,0,0,0,0,NA,NA,0,15,NA,NA,0,0,0,0.454545,0,0.465116,0,0.72093,1304,382,198,24,36,0.121212121,0.181818181,945,945,"true",432,38,38,0.191919191,1304,10.5072460174561,14.30627,11.7794485,14.30627,11.7794485,14.30627,11.7794485,140,57,202,10.833333,19.047619,19.873037,14.864865,0,0,1304,3,0.042253521,3,0.045454545,2,0.028169014,2,0.03030303,0,0,NA,0,0,0,0.136363636,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1304,1,0.01010101,1,0.01010101,2,NA,NA,NA,NA,1,0.01010101,0.621621621,66,5.94542060860658,9.96979014179019,1105,0,FALSE,0.0134230198254739,0.185185185,1,0,22,0.318181818181818,0.542864842375463,0,FALSE,0.045454545,0,TRUE
"1158",1305,"elastic/generator-kibana-plugin","Organization",30,56,8,24,34,5,0.208333333,1,0.041666666,0,0,115,1.09890115261078,1,NA,0.833333333333333,0.833333333,0.125,0.125,1,1,2,2,"JavaScript",98,NA,3,25,1026,1305,0.16666675,0,0,0,0,0,0.16666675,0,0,0,0,NA,NA,NA,NA,0,NA,NA,1305,24,20,0.833333333333333,21,0.833333333333333,23,2,1,0,0,5,0,0,1,0.041666666,NA,0,0.041666666,1,34,21,0.875,0.913043478,0,0,0,0,0,0,8,0.888888888,0,0,0,0,0,1,0,0,8,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0.333333,0,0,0,0,1305,30,14,12,12,0.857142857,0.857142857,76,76,"true",31,196,12,0.857142857,1305,1.09890115261078,17.49723,20.615383,17.49723,20.615383,17.49723,20.615383,43,26,115,20.952381,46.666668,17.354197,21.37681,0,0,1305,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1305,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.888888888,8,3.40119738166216,4.58496747867057,1026,0,FALSE,0,0.041666666,1,0,2,0.125,0,0,FALSE,0,0,FALSE
"1159",1307,"Lunatrius/Schematica","User",65,135,31,37,307,22,0.594594594,8,0.216216216,0,0,271,0.78289669752121,1,NA,0.675675675675676,0.756756756,0.27027027027027,0.189189189189189,1,1,8,32,"Java",1669,NA,0,48,2125,1307,0.0612373636363636,0,0,0.0178571428571429,0,0,0.0641534285714286,0,0,0.0187074829931973,0,0,0,0,0,0,0,0,1307,37,25,0.675675675675676,31,0.783783783783784,35,5,2,0,0,22,0,0,8,0.216216216,8,0.216216216,0.108108108,4,307,30,0.81081081,0.857142857,0,0,0,0,0,0,30,0.81081081,0,0,0,0,0,5,0,0,35,0,0,0,0,0,NA,NA,0,8,NA,NA,0,0,0,0.842105,0,0.842105,0,0.684211,1307,65,26,17,18,0.653846153,0.692307692,105,105,"true",68,26,18,0.692307692,1307,0.78289669752121,9.111666,12.116606,9.111666,12.116606,9.111666,12.116606,322,212,499,16.999395,22.0202,14.647475,17.161327,0,0,1307,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1307,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.81081081,35,4.17438726989564,7.41997992366183,2125,0,FALSE,0,0.108108108,1,0.0187074829931973,5,0.142857142857143,0.521297204883246,0,FALSE,0,0,FALSE
"1160",1308,"dotnet/roslyn-analyzers","Organization",129,2412,117,778,931,85,0.109254498,0,0,3,0.053571428,156,0.0625948682427406,58,17,0.928020565552699,0.928020565,0.0604113110539846,0.0604113110539846,2,4,27,134,"C#",14271,NA,15,79,1174,1308,0.0280479193548387,0,0,0.0542521994134897,0,0,0.0320303163265306,0,0,0.0343228200371058,0,0.0833333333333333,0,0,0,0,0,0,1308,778,722,0.928020565552699,722,0.929305912596401,769,46,9,0,0,85,1,0.021276595,NA,NA,NA,0,0,NA,931,723,0.928020565,0.940182054,65,0.083547557,48,0.246153846,34,0.195402298,171,0.876923076,4,5,0,1,0.007936507,9,1,0.00130039,126,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,1.01361,0,1.4507,1,6.08451,1308,129,164,111,73,0.676829268,0.445121951,358,358,"true",138,79,114,0.695121951,1308,0.0625948682427406,4.0765815,5.951458,2.2165115,2.9852521,2.609564,3.73952,723,410,1822,15.504946,29.990965,10.610388,17.071936,0,0,1308,10,0.013003901,1,0.007936507,0,0,0,0,0,0,NA,0,0,0,0.173913043,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1308,NA,NA,NA,NA,2,NA,NA,NA,NA,0,0,0.876923076,126,4.85981240436167,9.56598478510039,1174,1.79175946922805,TRUE,0.220061884653345,0,1,0.0343228200371058,46,0.0714285714285714,1.95791071055337,0,FALSE,0.007936507,0,FALSE
"1161",1310,"OWASP/QRLJacking","Organization",121,16,11,11,16,9,0.818181818,0,0,0,0,26,0.476190507411957,0,NA,0.727272727272727,0.727272727,0.181818181818182,0.181818181818182,1,1,3,9,"Python",2650,NA,0,77,772,1310,0.0555555555555556,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,1310,11,8,0.727272727272727,9,0.818181818181818,10,1,1,0,0,9,0,0,NA,NA,NA,0,0,NA,16,9,0.818181818,0.9,0,0,0,0,0,0,9,0.818181818,0,0,0,0,0,1,0,0,10,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,1,0.714286,1,0.714286,2,1.71429,1310,121,20,14,14,0.7,0.7,251,251,"true",135,54,14,0.7,1310,0.476190507411957,11.092437,20,11.092437,20,11.092437,20,35,6,150,26.666668,0,13.419912,20,0,0,1310,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1310,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.818181818,10,4.79579054559674,7.88231491898027,772,0,FALSE,0,0,1,0,1,0.1,0.998530409057249,0,FALSE,0,0,FALSE
"1162",1312,"dorianj/CoRD","User",99,93,21,18,63,12,0.666666666,1,0.055555555,0,0,428,1.4115170271028,1,NA,0.833333333333333,0.833333333,0.166666666666667,0.166666666666667,1,2,2,1340,"Objective-C",24106,NA,0,100,2410,1312,0.0545455,0,0,0.0666666666666667,0,0,0.0495868181818182,0,0,0.0606060606060606,0,0,0,0,0,0,0,0,1312,18,15,0.833333333333333,17,0.944444444444444,18,1,NA,0,0,12,0,0,1,0.055555555,1,0.055555555,0.055555555,1,63,17,0.944444444,0.944444444,0,0,0,0,0,0,17,0.944444444,0,0,0,0,0,1,0,0,16,0,0,0,0,0,NA,NA,0,1,NA,NA,0,0,0,0.375,0,0.428571,0,0.428571,1312,99,19,13,11,0.684210526,0.578947368,316,316,"true",101,37,13,0.684210526,1312,1.4115170271028,9.832863,28.837719,9.832863,28.837719,9.832863,28.837719,272,96,482,37.04892,11.764706,14.801483,65.38776,0,0,1312,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1312,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.944444444,16,4.59511985013459,10.0902160511483,2410,0,FALSE,0,0.055555555,1,0.0606060606060606,1,0.0625,0.356674643938687,0,FALSE,0,0,FALSE
"1164",1314,"JakeGinnivan/WebApi.Hal","User",98,202,34,46,99,16,0.347826086,6,0.130434782,2,0.153846153,278,6.92640686035156,3,4,0.717391304347826,0.717391304,0.260869565217391,0.260869565217391,1,2,2,17,"C#",1810,NA,3,80,2253,1314,0.0465659357142857,0,0,0.0715593929879644,0,0,0.0297202818181818,0,0,0.0174825174825175,0,0.08125,0.0625,0,0.202380952380952,0,0.0714285714285714,0,1314,46,33,0.717391304347826,33,0.739130434782609,45,12,1,0,0,16,0,0,6,0.130434782,4,0.105263157,0.065217391,3,99,33,0.717391304,0.733333333,11,0.239130434,9,0.236842105,7,0.24137931,29,0.763157894,0,0,0,0,0,8,0,0,29,0,0,0,0,0,NA,NA,0,4,1,0.25,0,0,0,0.538462,0,0.545455,0,0.363636,1314,98,47,19,24,0.404255319,0.510638297,192,192,"true",99,27,27,0.574468085,1314,6.92640686035156,18.969555,28.058681,18.969555,28.058681,18.969555,28.058681,183,119,115,24.161615,38.49206,18.7012,27.459955,0,0,1314,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1314,1,0.021276595,1,0.021276595,2,NA,NA,NA,NA,0,0,0.763157894,29,4.58496747867057,7.50108212425987,2253,0,FALSE,0.212561441770907,0.065217391,1,0.0174825174825175,12,0.275862068965517,0.310154661637137,0,FALSE,0,0,FALSE
"1166",1316,"barrysteyn/node-scrypt","User",50,147,26,29,146,18,0.620689655,8,0.275862068,1,0.052631578,163,3.74538406134969,1,1,0.344827586206897,0.344827586,0.379310344827586,0.379310344827586,1,2,8,26,"C",1097,NA,NA,44,2079,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,29,10,0.344827586206897,10,0.344827586206897,21,11,8,0,0,18,0,0,8,0.275862068,7,0.259259259,0.172413793,5,146,10,0.344827586,0.476190476,3,0.103448275,3,0.111111111,1,0.125,8,0.296296296,0,0,0,0,0,11,0,0,19,0,0,0,0,0,NA,NA,0,4,NA,NA,0,0,1,0.818182,1,0.818182,1,1,1316,50,27,3,16,0.111111111,0.592592592,331,331,"true",52,20,16,0.592592592,1316,3.74538406134969,10.0468445,10.546933,10.190135,10.724317,10.190135,10.724317,191,165,606,28.17562,31.623375,17.755789,18.386108,0,0,1316,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1316,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0.296296296,19,3.91202300542815,7.00033446027523,2079,0,FALSE,0.105360515557826,0.172413793,1,0,11,0.578947368421053,0.693147180559945,0,FALSE,0,0,FALSE
"1167",1318,"lainchan/lainchan","Organization",54,142,26,79,66,18,0.227848101,5,0.063291139,2,0.071428571,357,0.150557056069374,2,6,0.645569620253165,0.64556962,0.278481012658228,0.278481012658228,1,82,9,20,"JavaScript",122438,NA,4,59,1424,1318,0.1,0,0,0.0666666666666667,0,0,0.166666666666667,0,0,0.111111111111111,0,0,0,0,0,0,0,0,1318,79,51,0.645569620253165,54,0.670886075949367,73,19,6,0,0,18,0,0,5,0.063291139,4,0.057971014,0.050632911,4,66,54,0.683544303,0.739726027,1,0.012658227,1,0.014492753,0,0,48,0.695652173,1,1,0,0,0,16,0,0,64,0,0,0,0,0,NA,NA,0,3,NA,NA,0,0,0,0.477273,0,0.47619,0,0.809524,1318,54,20,12,16,0.6,0.8,188,188,"true",54,33,16,0.8,1318,0.150557056069374,4.7167935,3.0976036,3.099348,3.911747,3.317111,4.4438114,362,59,3801,8.764568,30.000002,6.718392,7.692308,0,0,1318,1,0.01369863,1,0.015625,1,0.01369863,1,0.015625,0,0,NA,0,0,0,0.052631578,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1318,1,0.05,1,0.05,2,NA,NA,NA,NA,0,0,0.695652173,64,3.98898404656427,11.7153600583947,1424,0.693147180559945,TRUE,0.014388736837814,0.050632911,1,0.111111111111111,19,0.25,0.593063827266115,0,FALSE,0.015625,0,FALSE
"1170",1322,"frodenas/cf-console","User",25,20,6,5,11,4,0.8,0,0,0,0,161,0.324974944099379,0,NA,1,1,0,NA,1,1,1,1,"Ruby",1344,NA,0,22,2495,1322,0.375,0.25,0,0.25,0,0,0.375,0.25,0,0.25,0,NA,NA,NA,NA,0,NA,NA,1322,5,5,1,5,1,5,0,NA,0,0,4,0,0,NA,NA,NA,0,0,NA,11,5,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0.333333,0,0.333333,0,0.333333,1322,25,12,8,8,0.666666666,0.666666666,53,53,"true",25,14,8,0.666666666,1322,0.324974944099379,10.639821,22.523745,10.639821,22.523745,10.639821,22.523745,150,67,97,10.292581,19.047619,10.639821,22.523745,0,0,1322,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1322,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,1,5,3.2188758248682,7.20340552108309,2495,0,FALSE,0,0,1,0.25,0,0,0.28768182245175,0,FALSE,0,0,FALSE
